ID,Date,User,Screen Name,Location,Text,Source,Likes,RTs
1085408225640542208,2019-01-16 05:27:41,jesus Hernandez,fitolo23,,@jorgegavila @TELMEXSoluciona Lo unico que exhibes es que no sabes nada de tu propio servicio.,Twitter for Android,0,0
1085407978696650754,2019-01-16 05:26:42,Ingeniero EBC,lngebc,,@TELMEXSoluciona si se les dan las coordenadas GPS aquí ustedes me pueden decir si en ambos puntos cuentan con fibra óptica???,Twitter for Android,0,0
1085406806220959747,2019-01-16 05:22:03,jesus Hernandez,fitolo23,,"@jorgegavila @TELMEXSoluciona 😤... lo que es q solo ocupen el internet por usarlo... antes de estar reclamando y presumiendo servicios deberian saber que no siempre es por culpa de la compañia de internet... ademas para que quieren mas velocidad, si solo lo usan para ver el facebook.",Twitter for Android,0,0
1085404521734565888,2019-01-16 05:12:58,Bob  Ortega,Bob_TresTvMex,"Tultitlán, México / CDMX","@kike_fab @Telmex @TELMEXSoluciona @infinitum Hace 10 años fui cliente infinitum y no tengo queja alguna de su servicio tanto telefónico como Internet. Actualmente no puedo opinar pero en verdad que tomaré en cuenta tu comentario, mil gracias! 😉",Twitter for Android,1,0
1085404391585341443,2019-01-16 05:12:27,Swag Verguin,SanVerguin,,@IFT_MX Buenas noches quiero poner una queja sobre @TELMEXSoluciona me pueden orientar,Twitter for Android,0,0
1085404327538319360,2019-01-16 05:12:12,Eduardo Donio,DonioEduardo,,@whysoogurin @TELMEXSoluciona Cámbiate de servicio si de verdad no te gusta,Twitter for Android,1,0
1085402897549090816,2019-01-16 05:06:31,Bob  Ortega,Bob_TresTvMex,"Tultitlán, México / CDMX","@Andres_Montoya_ @Telmex @TELMEXSoluciona @infinitum Muchas gracias por tu sugerencia, lo haré. Solo agrego que actualmente cuento con @totalplaymx gran servicio, el detalle son los megas de subida, puedes creer que tardo dos días para subir un video a @YouTube. ¡Con @TELMEXSoluciona no me pasaba eso! 😉",Twitter for Android,1,0
1085402371876970502,2019-01-16 05:04:25,Bob,torresbob8,Mexico City,@TELMEXSoluciona A donde me van a llamar? No tengo línea.,Twitter for iPhone,0,0
1085401964249317376,2019-01-16 05:02:48,Mona Amuur,AmuurMona,,"@SorPipo @laurel_18 @Telmex @TELMEXSoluciona Cambia de proveedor, o es muy complicado?",Twitter for Android,0,0
1085401702998646784,2019-01-16 05:01:46,Bob,torresbob8,Mexico City,@TELMEXSoluciona Como es que siguen dando respuesta y a mi no me contestan???,Twitter for iPhone,0,0
1085400949902987264,2019-01-16 04:58:46,cuellar,elfislife,Mexico D.F,@TELMEXSoluciona de favor pueden resetear mi internet no tengo aunque esta prendido el foco de internet 50772526,Twitter for iPhone,0,0
1085398386000449536,2019-01-16 04:48:35,Gerardo Ruiz,g_ruizd,"Tlaquepaque, Jalisco","@TELMEXSoluciona buena noche, tengo una duda ¿cada cuándo me deben de cambiar el módem?.",Twitter for iPhone,0,0
1085397771690131456,2019-01-16 04:46:09,LunaMuny ☪,LunaMuny,Miraculer,@TELMEXSoluciona Listo.,Twitter for Android,0,0
1085397322522128386,2019-01-16 04:44:22,Zer0,Obi_89,Pandora,"Mi modem su señal Wifi constantemente se pierde, en un minuto desaparece la señal muchas veces, puedo estar al lado de el y no tener señal alguna. ¿Es posible que me puedan hacer cambio de modem? @TELMEXSoluciona",Twitter for Android,1,0
1085397318151610369,2019-01-16 04:44:21,.,queto_elcoqueto,,@TELMEXSoluciona hola. Me encuentro sin línea telefónica. Algún  correo o teléfono de contacto?,Twitter for Android,0,0
1085397271108378626,2019-01-16 04:44:09,Jhonny,jjtrujillom,"Nuevo León, México","@jorgegavila @TELMEXSoluciona Así estaba un servidor, después de 13 años me cambié a Izzi y no me arrepiento. https://t.co/R8BBBv251Q",Twitter for Android,0,0
1085397226904522754,2019-01-16 04:43:59,Marycruz DelTo,MDelTo,,"@TELMEXSoluciona hay fallas en la zona de Tultitlan? Mi C.P es 54935, desde la mañana no tengo ni línea Telefónica ni internet.",Twitter for Android,0,0
1085397152866725888,2019-01-16 04:43:41,antonio,alkaedamexico,,@TELMEXSoluciona Solo me hacen perder el tiempo la falla no se soluciona por teléfono la pésima velocidad es gracias a que su servidor se encuentra rebasado ya que la baja velocidad es en todo el municipio mientras no cambien una tarjeta dañada el problema seguira,Twitter Lite,0,0
1085393796140011520,2019-01-16 04:30:21,Paulina,Paulina_Hrdz,"Campeche, México. ","@TELMEXSoluciona quisiera reportar mi internet que va súper lento, y solo hay conectado cuatro equipos ala red",Twitter for iPhone,0,0
1085392881668538368,2019-01-16 04:26:43,Martin Montes,MartinMontesrui,"Puebla, México",@TELMEXSoluciona mi internet está lento 😞,Twitter for iPhone,0,0
1085392554999377920,2019-01-16 04:25:25,CARLOS RIVERA,C1Rivera,,"Hola @TELMEXSoluciona se que es difícil lo que les voy a pedir, pero podrían recomendarme una compañía de internet por favor?
Esa que usan ustedes!
Estoy seguro que no usan @infinitum si quieres por msg directo 🙏🙏🙏",Twitter for iPhone,0,0
1085391149752377345,2019-01-16 04:19:50,Jorge Avila Andrade,jorgegavila,Mexico City,@TELMEXSoluciona Estas son las velocidades que debe tener mi módem: https://t.co/g8wgbXk4l1,Twitter for Android,0,0
1085390805026648067,2019-01-16 04:18:28,Hugo,hugo_bautista,"Monterrey, N.L","@TELMEXSoluciona El telefono lo tengo a la vista y no se ha recibido llamada alguna, puedes contactar en cualquier horario mas lo que te pido es que asignes un tecnico para que solucione el reporte que ya te pase. O me vas a bonificar los dias en el proximo recibo? @hectorslimseade @Telmex",Twitter for Android,0,0
1085390541070782467,2019-01-16 04:17:25,Jorge Avila Andrade,jorgegavila,Mexico City,"@TELMEXSoluciona Por favor. No quiero estar exhibiendo aquí ese tipo de cosas, pero a veces no me dejan otra opción.",Twitter for Android,0,0
1085389823333056513,2019-01-16 04:14:34,Jorge Avila Andrade,jorgegavila,Mexico City,"Pregunta a @TELMEXSoluciona: ¿por qué mi conexión tiene en este momento esta miserable velocidad, si se supone que debería estar en 20 MB? Espero respuesta. Gracias. https://t.co/t24oahR0l0",Twitter for Android,1,0
1085389448144211968,2019-01-16 04:13:04,Sandy,Sandy01866571,,"@TELMEXSoluciona @Profeco Correcto, gracias y quedo al pendiente !!",Twitter for Android,0,0
1085388479796862979,2019-01-16 04:09:13,Brody Reyes,brody_reyes,,@TELMEXSoluciona Jajaja no mamar si ya sabes mi número y todo el día me puedes chingar pero pides .puros pretextos inutiles,Twitter for Android,0,0
1085388369876652032,2019-01-16 04:08:47,Sandy,Sandy01866571,,"@TELMEXSoluciona @Telmex @TELMEXSoluciona.. puedo saber que avances podrás tener si no cuentas aún con mi número telefónico ?? 
@Profeco",Twitter for Android,0,0
1085387991303053312,2019-01-16 04:07:17,mbh_mx,mbh_mx,,"@TELMEXSoluciona Gracias, necesito saber cómo cancelarlo por qué no se vale",Twitter for Android,0,0
1085387461163917314,2019-01-16 04:05:10,Rodrigo,Rodspr,Mexico D.F.,@TELMEXSoluciona excelente y oportuna atención gracias Paola!,Twitter for Android,0,0
1085387300320755715,2019-01-16 04:04:32,Omar Villarreal,omarvillareal7,"Delicias, Chihuahua","@TELMEXSoluciona Gracias, ya lo mande",Twitter for Android,0,0
1085387159765504002,2019-01-16 04:03:59,Brody Reyes,brody_reyes,,@H_o_m_e_r_o @Telmex @TELMEXSoluciona Jajaja yo tengo un mes y mandaron un técnico pero parecía como de intendencia y ni madres ahora que procede más espera solo miran el exatlon y por su culpa no tenemos internet,Twitter for Android,0,0
1085385748365352960,2019-01-16 03:58:22,Omar Villarreal,omarvillareal7,"Delicias, Chihuahua","@TELMEXSoluciona mi Internet está muy lento, se supone que debo tener 10mb y me marca sólo 1mb",Twitter for Android,0,0
1085385096000081921,2019-01-16 03:55:47,isai ramos gonzalez,croka21,,"@TELMEXSoluciona el servicio es un asco, lo solucionan unos días y después vuelve a lo mismo,
Fallas tras fallas.",Twitter Lite,0,0
1085384995965947906,2019-01-16 03:55:23,amairani raniba,amairaniraniba,,"@TELMEXSoluciona Mi número Telmex es 4181827028, Amairaniraniba@hotmail.com
Número adicional 4181845385
Ya estoy harta de pagarlo y no tener servicio, solo tiro mi dinero! 🤬",Twitter for iPhone,0,0
1085383973512060929,2019-01-16 03:51:19,Sandy,Sandy01866571,,"@TELMEXSoluciona @Profeco Quedó pendiente de tu respuesta. Por vía telefónica nunca me han solucionado, espero que a través de este medio logre solucionar el problema.",Twitter for Android,0,0
1085383860324573186,2019-01-16 03:50:52,héctor.,hec092,,@TELMEXSoluciona Ok gracias,Twitter for iPhone,0,0
1085383808260681728,2019-01-16 03:50:40,Perla Viera Gzz,marlene_viera,Monterey NL,"@TELMEXSoluciona Gracias, ya envié mis datos por DM",Twitter Lite,0,0
1085383687049494528,2019-01-16 03:50:11,David,cab_fam,,@TELMEXSoluciona problema con mi linea,Twitter Web Client,0,0
1085383037536423936,2019-01-16 03:47:36,aleѕιтalore™,Arejandera,,@TELMEXSoluciona Gracias...,Twitter for iPhone,0,0
1085383001893146625,2019-01-16 03:47:27,héctor.,hec092,,"@TELMEXSoluciona Buenas noches, mi servicio de internet está fallando, no tengo internet, en el módem el led de internet no enciende, además de que siempre tengo entre 1.3 y 1.5 megas de descarga.",Twitter for iPhone,1,0
1085382425671335938,2019-01-16 03:45:10,Perla Viera Gzz,marlene_viera,Monterey NL,"@TELMEXSoluciona mi internet ha estado muy lento estás últimas dos semanas, pero hoy esta peor, ayuda!",Twitter Lite,0,0
1085381139982897154,2019-01-16 03:40:03,Sandy,Sandy01866571,,"@TELMEXSoluciona por favor su ayuda para cancelar el servicio de Salud Interactiva, nunca lo contraté y quiero que lo den de baja @Telmex, @Profeco.
No pueden prestarse a este robo.
Solicito su atención a este caso.",Twitter for Android,0,0
1085380773362970625,2019-01-16 03:38:36,Lulis Garcia,lulu_gar,,"@TELMEXSoluciona urge la ayuda para q reparen la línea, uno paga a tiempo y en forma porq necesita el servicio ojalá y hagan algo, solo me pidieron los datos y no hacen nada ya van tres días con lo mismo
😠😠😠😠😠",Twitter for Android,0,0
1085380489286844416,2019-01-16 03:37:28,Kenwaymk_oficial,KenwaymkOficial,,"@whysoogurin @TELMEXSoluciona Mejor cambia, hay mejores y más baratos xD",Twitter for Android,0,0
1085380366515556353,2019-01-16 03:36:59,Sandor Rivera,SandorRivera,"China, NL México",@TELMEXSoluciona Ojalá por que ya estoy desesperado mas de un mes con este problema,Twitter for iPhone,0,0
1085378873573834752,2019-01-16 03:31:03,Ricardo Arvizu Martínez,r_arvizumtz,,"@TELMEXSoluciona @infinitum @Telmex llevo más de una semana con el Internet fallado, se han levantado reportes, vino el técnico y no hizo nada, todo sigue igual
Que pasa con el servicio, cobran sin brindarlo de manera adecuada, ojalá den una pronta solución",Twitter for Android,0,0
1085378445176160257,2019-01-16 03:29:21,aleѕιтalore™,Arejandera,,"@TELMEXSoluciona buenas noches... saben tengo una problema  con un cobro de Medicall Home Plus que le cobran en su recibo a mi vecina de la tercera edad ¿me pueden ayudar a cancelarle él servicio por favor? Gracias, saludos",Twitter for iPhone,0,0
1085378152254373890,2019-01-16 03:28:11,Sandor Rivera,SandorRivera,"China, NL México",@TELMEXSoluciona me dicen que ya se solucionó mi problema pero sigue igual 😒 https://t.co/GtRnrhmjER,Tweetbot for iΟS,0,0
1085377357861580800,2019-01-16 03:25:02,Elías Domínguez,E_Dominguez_H,Cancún México,@TELMEXSoluciona de nueva cuenta sin servicio de internet; espero que pronto solucionen este problema continuo de mal servicio @infinitum,Twitter for iPhone,0,0
1085377297232904193,2019-01-16 03:24:47,The Intruder ;-),TheIntruder_007,HardMode,@EddgarRivera @Telmex @TELMEXSoluciona Jajajaja dejalos que sigan gastando enviandote cartón  igual le ganas vendiendo al kilo.,Twitter for Android,0,0
1085375463500013568,2019-01-16 03:17:30,Gris,Grisblackvelvet,,Nuestro internet corriendo a una velocidad impresionante 😱😱😱 ya ni llorar es bueno... @TELMEXSoluciona @infinitum https://t.co/9cjHa0654v,Twitter for Android,0,0
1085374725159739393,2019-01-16 03:14:34,Hugo,hugo_bautista,"Monterrey, N.L",@TELMEXSoluciona A donde intentaste?,Twitter for Android,0,0
1085374451481538560,2019-01-16 03:13:29,CP Ernesto Ortega,ErnestoOS7,PUEBLA PUEBLA  México,"@TELMEXSoluciona ¿Un mes, dos meses, un año?. Aunado a esto, mi vecino también cuenta con el mismo problema y con lo que respecta a mi ya me estoy fastidiando que el proceso dure tanto tiempo. @TELMEXSoluciona @Telmex @hectorslimseade",Twitter Web Client,0,0
1085373767684186112,2019-01-16 03:10:46,Rocklandmania,Rockland_15,,@TELMEXSoluciona Sigo esperando la llamada desde hace media hora,Twitter for Android,0,0
1085373359578365959,2019-01-16 03:09:08,Aaron Barbosa,IlegalAbh,,"@TELMEXSoluciona @IFT_MX @Profeco Urge solución cuando descargare mi recibo o ya vuélvanme a mandar en papel mi documento por su chingada culpa no he podido realizar trámites de mi trabajo porque no tengo el maldito recibo, y si me van a llamar que sea con solución",Twitter for iPhone,0,0
1085373157756813312,2019-01-16 03:08:20,Yuno VKtan,YVktan,,@whysoogurin @TELMEXSoluciona Yo entiendo tu dolor 😅💔,Twitter for Android,1,0
1085372732261453824,2019-01-16 03:06:39,CP Ernesto Ortega,ErnestoOS7,PUEBLA PUEBLA  México,"@TELMEXSoluciona @TELMEXSoluciona @Telmex Hace CINCO HORAS sigo esperando a que me llamen y nada, ¿eso es servicio?",Twitter Web Client,0,0
1085371757450674176,2019-01-16 03:02:46,CP Ernesto Ortega,ErnestoOS7,PUEBLA PUEBLA  México,"@TELMEXSoluciona @Telmex @CondusefMX Me sigo preguntando, cuando tiempo más voy a esperar para que me atiendan y cuanto más se van a tardar en atender el problema que persiste, evidencia ya la envié y sigo sin solución.",Twitter Web Client,0,0
1085371613208408065,2019-01-16 03:02:12,ismael quiroga,ismaelquiroga6,,@TELMEXSoluciona  hola,Twitter Web Client,0,0
1085371532879282176,2019-01-16 03:01:53,Bob,torresbob8,Mexico City,@TELMEXSoluciona Oigan. Ya nadie me contestó. AIIIUUUUUUUUDA!!!,Twitter for iPhone,0,0
1085370869810114561,2019-01-16 02:59:15,Rocklandmania,Rockland_15,,@TELMEXSoluciona Me van a marcar para darme el supuesto estatus de dos reportes inútiles para arreglar mi internet o no?,Twitter for Android,0,0
1085370125925048320,2019-01-16 02:56:17,Rodrigo Ramírez,Pardo_azoro,,@TELMEXSoluciona No me contacten. Solucionen. Pa qué me sirven que sirva cuando me hablan y luego se vuelva a ir a la mierda,Twitter for Android,0,0
1085368992192069634,2019-01-16 02:51:47,Rodrigo Ramírez,Pardo_azoro,,@TELMEXSoluciona Su internet de mierda de nuevo no está sirviendo.,Twitter for Android,0,0
1085368039347048448,2019-01-16 02:48:00,Ivan G,IvanHopes,Mexico,@TELMEXSoluciona no tengo servicio de teléfono ni de internet,Twitter for Android,0,0
1085367061394739201,2019-01-16 02:44:07,Rodrigo,Rodspr,Mexico D.F.,"@TELMEXSoluciona estoy al corriente con mi pago, pero el día de hoy no he tenido servicio ni de internet, ni línea, con quién me puedo dirigir?
Gracias. https://t.co/n6PqZwB9jH",Twitter for Android,0,0
1085366509034266624,2019-01-16 02:41:55,William Wragony,WilliamWragony,Mexico,"@TELMEXSoluciona @Profeco No creo, honestamente. He hablado con 8 diferentes “asesores” (o más?) que siempre me hacen las mismas preguntas, me dan diferentes “diagnósticos y soluciones”... y a final de cuentas, no ha funcionado nada. Yo necesitaba un recibo para hacer un trámite mañana... FRACASO TOTAL!",Twitter for iPhone,0,0
1085365996960038912,2019-01-16 02:39:53,Leo Hernández,leohernandezg_,"Veracruz, MX 🌎",Mi internet a esta hora siempre se va @TELMEXSoluciona y no me salgan con danos tus datos porque huevos. Eso es nacional,Twitter for iPhone,1,0
1085365940102008832,2019-01-16 02:39:39,Miriam Segundo,mielesmx,,@TELMEXSoluciona Regreso el servicio. Hace un minuto. Gracias,Twitter Lite,0,0
1085365923664547840,2019-01-16 02:39:35,Rocklandmania,Rockland_15,,"@TELMEXSoluciona Yo no quiero ya ningún estatus, yo quiero ya mi servicio arreglado. Como es posible que cinco días y no puedan arreglarlo?",Twitter for Android,0,0
1085364881073889280,2019-01-16 02:35:27,Luis Gabriel,Luis10701,,"@TELMEXSoluciona Llevo 6 días sin servicio, y sin ninguna solución, necesito que me manden a un técnico para que revise el servicio.
De antemano gracias por el tiempo prestado.",Twitter for Android,0,0
1085364866582364161,2019-01-16 02:35:23,Manitobal,manitobal,,No hay pero que valga con @TELMEXSoluciona solo le juegan el dedo en la boca a los usuarios. Yo tengo varios años y sigo esperando solucion asi que se requiere hacer mucha concha eh https://t.co/j30OaCyrea,Twitter for Android,0,0
1085364461995577346,2019-01-16 02:33:47,Pal Benítez👩🏻‍💻,PalomaBenitezT,"Puebla, México",@TampiKeando @TELMEXSoluciona Ya me llamaron. Insiste.,Twitter for iPhone,0,0
1085363868702916608,2019-01-16 02:31:26,Manitobal,manitobal,,"Estimado cliente, el reporte del numero 6561709769 se registro exitosamente en nuestro sistema con el folio 2548617.
Por enesima ves otro reporte y en 72 hrs  llegara un mensaje diciendo que ya esta solucionado mi problema y que si continua llame al *2222  y asi @TELMEXSoluciona",Twitter for Android,0,0
1085363689493065728,2019-01-16 02:30:43,Rocklandmania,Rockland_15,,@TELMEXSoluciona ESTO ES YA PASARSE DE PINCHE LANZA TELMEX. No que para hoy ya quedaba listo mi servicio? Dos reportes hechos a lo estúpido y cinco días sin servicio que me van a cobrar. Díganme si está listo hoy o mañana lo cancelo porque ya no es posible,Twitter for Android,0,0
1085363554751008768,2019-01-16 02:30:11,RiveRAGE,EddgarRivera,América; Tierra~Earth; America,"El modelo de negocio de @Telmex es tan redituable, que da para seguir gastando en papelería para el usuario que canceló meses atrás su contrato; @TELMEXSoluciona no logró su propósito luego de varios folios ¿Es este su plan de compensación por el cobro del módem que regresé? 😏 https://t.co/AzmXey50xW",Twitter Lite,1,0
1085363074129952769,2019-01-16 02:28:16,William Wragony,WilliamWragony,Mexico,"@Profeco Serían tan amables de pedirle a @TELMEXSoluciona que me urge, y exijo ver mis recibos telefónicos, por favor? Llevo casi 3 meses pagando el servicio y no he visto ni un sólo detalle del estado de cuenta. Gracias de antemano.",Twitter for iPhone,0,0
1085362855648456709,2019-01-16 02:27:24,Antonio Villalobos,tonitovillalobo,"Los Cabos, Baja California Sur",@TELMEXSoluciona Que es la Via DM ?,Twitter for Android,0,0
1085362846173679618,2019-01-16 02:27:22,Alejandro,Narfthag,"Guadalajara, Jalisco","@TELMEXSoluciona Hola, sigo esperando a que me contacten.",Twitter Web Client,0,0
1085362757392773122,2019-01-16 02:27:01,Ramiro Alejandro Valencia Torres,ramirovatrs,"Reynosa, Tamaulipas","@TELMEXSoluciona hola, mi línea de internet y teléfono se estado conectando y desconectando por varios minutos desde hace unos días. Espero ayuda",Twitter for iPhone,0,0
1085362515448496128,2019-01-16 02:26:03,Manuel Gomez,ManuelG45713477,"Silao, Guanajuato","@hugo_bautista @TELMEXSoluciona @hectorslimseade @Telmex Vaya creo que eso les está empezando a pasar a muchos de la nada, así estoy yo ya llevo 4 días y no me pueden dar solución",Twitter for iPhone,0,0
1085362300649762816,2019-01-16 02:25:12,Israel Alcaraz,IsraelAlcaraz12,,Me esta desesperando esta situacion @TELMEXSoluciona,Twitter for Android,0,1
1085361973116559360,2019-01-16 02:23:54,Israel Alcaraz,IsraelAlcaraz12,,Para variar vuelve a fallar el.internet @TELMEXSoluciona,Twitter for Android,0,0
1085361824499871745,2019-01-16 02:23:18,Antonio Villalobos,tonitovillalobo,"Los Cabos, Baja California Sur","@TELMEXSoluciona  El Servicio de Internet en Mi Casa Es Pesimo, Urge Solucion..",Twitter for Android,0,0
1085361539652206594,2019-01-16 02:22:10,Teatro Tepeyac,Teatro_Tepeyac,Gustavo A. Madero,"@TELMEXSoluciona Listo, ya envié el número para que nos puedan contactar",Twitter for iPhone,0,0
1085361527379550208,2019-01-16 02:22:07,Julio Valencia,julval30,Riviera nayarit,@TELMEXSoluciona Gracias,Twitter for Android,0,0
1085360905376935936,2019-01-16 02:19:39,david,undannafan,"Monterrey, Nuevo León",Sigo esperando su llamada pesimaaa la atención !!! @TELMEXSoluciona @Telmex 😡😡😡😠😠,Twitter for Android,0,0
1085360708823535616,2019-01-16 02:18:52,david,undannafan,"Monterrey, Nuevo León",@TELMEXSoluciona SIGO ESPERANDO LA LLAMADA ME URGE EL INTERNET !!!!!,Twitter for Android,0,0
1085360670495760386,2019-01-16 02:18:43,Hugo,hugo_bautista,"Monterrey, N.L","@TELMEXSoluciona genere el reporte 57805976 al no tener linea telefonica ni conexion a internet, me indican que de 1 a 3 dias me solucionan. Una empresa de su tamaño no puede hacerlo de inmediato? Como vamos a quedar con los dias sin servicio? @hectorslimseade @Telmex",Twitter for Android,1,0
