ID,Date,User,Screen Name,Location,Text,Source,Likes,RTs
1084845839715987456,2019-01-14 16:12:58,Rab Vigil,rabvigil,Guadalajara,@TotalplayAyuda @totalplaymx @nflmx @ESPNmx @FOXSportsMX Pongan atención. En el juego divisional del domingo a las 3.25 en Fox Sports nos perdimos un gol de campo en Guadalajara. Ojalá que no se repita durante el #SuperBowlLIII,Twitter for Android,1,0
1084844377934098432,2019-01-14 16:07:09,Esteban Lopez,estebanmaster22,"chiapas, México",@ChilaBandaOGT @TotalplayAyuda @totalplaymx Es porque no me dejas entrar al clan culero,Twitter for Android,0,0
1084841410627391488,2019-01-14 15:55:22,Héctor David García,hectorkh,,"@priswelch @TotalplayAyuda Te recomiendo @AXTEL, llevo 5 años con ellos y me ha funcionado de maravilla.",Twitter for iPhone,1,0
1084840917981372416,2019-01-14 15:53:24,Priss E. ✨,priswelch,"Benito Juárez, Distrito Federal",2019 y mis 3 servicios de Total Play fallando como SIEMPRE 🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️ ¿cuál es el pretexto está vez @TotalplayAyuda ?,Twitter for iPhone,0,0
1084839383767879680,2019-01-14 15:47:19,luisxl22,luisantoniosal7,"Guadalajara, Jalisco","@TotalplayAyuda Gracias por el soporte, al parecer ya se resolvió. Gracias, son los mejores. :)",Twitter for Android,0,0
1084837815618289669,2019-01-14 15:41:05,Miguel Velazquez,michel_angello,Mexico,"@TotalplayAyuda @totalplaymx @RicardoBSalinas No tengo servicio desde las 8 de la mañana, necesito que se de atención por favor. https://t.co/87tmpXyy70",Twitter for Android,0,0
1084836731990487046,2019-01-14 15:36:46,NoChEdEWaR,ChilaBandaOGT,Mexico,Y seguimos con estas fallas de todos los días. Sin servicio de Internet @TotalplayAyuda @totalplaymx #apesta,Twitter for Android,0,0
1084835016528392192,2019-01-14 15:29:57,brenda mendoza,brendamendoza_,,@TotalplayAyuda @totalplaymx @Profeco Comentarles que yo realicé el trámite de cancelación el último día de mi periodo de facturación con corte al 22-dic-18 y ustedes me están cobrando el siguiente periodo de facturación correspondiente al 23-dic-18 a 22-ene-19 el cual no pagaré. Revisar correo de cancelación 22-dic,Twitter Web Client,0,0
1084824600851161088,2019-01-14 14:48:34,•Pollo billy•®,PollitoZarate,"Distrito Federal, México","@TotalplayAyuda @totalplaymx Pues ya me mandaron mensaje y pues me quede igual o peor y lo más gacho es que no es de la zona mi tía si tiene servicio, y mis vecinos también 🤦‍♂️",Twitter for Android,0,0
1084793209258233856,2019-01-14 12:43:50,Alberto Araiza,jaraizaf,,@TotalplayAyuda Cuenta: 0101746752 Titular: Jorge A. Araiza. Me pasas un correo para enviar el video de la falla que se presenta. Y necesito un folio de falla y que me indiquen cuando lo arreglan.,Twitter for iPhone,0,0
1084695823638818816,2019-01-14 06:16:51,Melani Galván,MeliGaalvan,,@TotalplayAyuda @IFT_MX Ya les dije que no quiero continuar vía DM. Quiero cancelar ya!!!!! No quiero que siga corriendo el servicio. Si no me dejan cancelar dejaré de pagar el servicio.,Twitter for Android,0,0
1084677314623856640,2019-01-14 05:03:18,Haydee Buc,quesito,México DF,"@totalplaymx no cumples con tu promoción de 300 MB un mes, ya van 10 días y no me resuelven. No es cuestión de reiniciar el modem, ya lo hice varias veces. @TotalplayAyuda ¿tienes otra solución? https://t.co/yLZRZc5xdM",Twitter for iPhone,0,0
1084677275155456000,2019-01-14 05:03:09,luisxl22,luisantoniosal7,"Guadalajara, Jalisco","@TotalplayAyuda mi internet anda muy lento desde que inicio el día de hoy, ayuda. :(",Twitter for Android,0,0
1084675993648988160,2019-01-14 04:58:03,CarlosAHC,CarlosAHC1,,"@TotalplayAyuda desde hace una hora el internet está muy lento en la zona entre el metro Xola y Villa de cortes, en la colonia Álamos. Su apoyo. Gracias",Twitter for Android,1,0
1084675727042191361,2019-01-14 04:57:00,ernesto servigon,e_servigon,Ciudad de mexico,"@TotalplayAyuda @totalplaymx 22:56 y sigo sin servicio, de ley están haciendo NADA ...",Twitter for iPhone,0,0
1084670269141250048,2019-01-14 04:35:19,Andrei Barron,NoSoyAndrei,,@TotalplayAyuda Buenas noches. Hace una hora que no tengo ningún servicio y en mi módem el led de LOS parpadea en rojo. Me gustaría saber qué está pasando.,Twitter for Android,0,0
1084668244252872704,2019-01-14 04:27:16,マルコス,Markxth2025,,@TotalplayAyuda ¿tienen soporte para las app de @AXN_Mexico @ESPNPLAY ?,Twitter for iPhone,0,0
1084666696646959105,2019-01-14 04:21:07,Abel GonZav,abelgz,,"@TotalplayAyuda hola, tengo problemas con mi router, llevo unos 2 horas sin internet ni tv",Twitter for Android,0,0
1084663529758576640,2019-01-14 04:08:32,miguel angel,migueljimenezg,,@TotalplayAyuda @totalplaymx Quedo en espera gracias,Twitter for Android,0,0
1084656006112657408,2019-01-14 03:38:38,Fuzz Hernandez,fuzzfusibles,The end of the world,que onda @totalplaymx @TotalplayAyuda se supe que tengo 50mb en mi plan y salen con esto? https://t.co/8p4mMoAwBn,Twitter Web Client,2,1
1084655048091672576,2019-01-14 03:34:50,craneo,cess20182019,,@TotalplayAyuda Buenas noches total play podrías apoyarme !!! Por favor 🙏🏻 https://t.co/4LtODy2o1h,Twitter for iPhone,0,0
1084650727530733568,2019-01-14 03:17:39,alex almaraz,alexalmaraz10,,"@TotalplayAyuda hola buenas noches, presento problemas desde antier con mis servicios de internet y TV, ¿Cuál es la solución?",Twitter Web Client,0,0
1084647141488902144,2019-01-14 03:03:24,ROVIÑAFULL,Gumi_RO,México,@TotalplayAyuda como cada domingo ninguna de mis dos redes de internet funciona https://t.co/6d3UAQNun5,Twitter for Android,0,0
1084624981982658561,2019-01-14 01:35:21,Pablo Farfán P.,pablofarfan86,México DF,"Y no lo podré ver por el pésimo servicio de @totalplaymx @TotalplayAyuda. Les aconsejo no contratar sus servicios, siempre fallan y nunca quieren aplicar ajustes en la facturación por sus errores. https://t.co/ujJSoWmVpP",Twitter for Android,2,1
1084621852847284225,2019-01-14 01:22:55,Victoria,screen_name0812,,"@TotalplayAyuda es horrible su servicio y la atención nefasta quiero cancelar no tengo internet y PAGO puntual, quedó el técnico de venir y todo el día esperando y no llega @Profeco",Twitter for Android,0,0
1084621379541131265,2019-01-14 01:21:02,Jorge,Jorge3xr,"Distrito Federal, México",@TotalplayAyuda  para qué agendan una vista de su técnico que a la hora cancelará!??,Twitter for Android,0,0
1084619979763392512,2019-01-14 01:15:29,Jorge,Jorge3xr,"Distrito Federal, México",@TotalplayAyuda @jOkAmE @totalplaymx Puras fallas con sus servicios @Profeco  no cumplen con el contrato!!,Twitter for Android,0,0
1084619781305700352,2019-01-14 01:14:41,Salvador Espinoza,Chava_Espinoza,Mexico,"@zpankyto @TotalplayAyuda @ayudaizzi No te vayas a equivocar, va a salir peor...",Twitter for Android,0,0
1084619533875376128,2019-01-14 01:13:42,ernesto servigon,e_servigon,Ciudad de mexico,@TotalplayAyuda @totalplaymx Si ya me escribió tu bot diciendo lo mismo de siempre ... a ver cuando te dignas en tratar bien al cliente #odiototalplay,Twitter for iPhone,0,0
1084618776207917056,2019-01-14 01:10:42,José Carlos Méndez,jOkAmE,CDMX,"@TotalplayAyuda @totalplaymx Sí, aún.",Twitter for Android,0,0
1084615961359990785,2019-01-14 00:59:31,tino,tinocountry,Philadelphia PA,"@TotalplayAyuda Ya todo quedó bien, gracias",Twitter for Android,0,0
1084615673215574016,2019-01-14 00:58:22,Maria Godinez,MariaGodinez25,"Guadalajara, Jalisco","@totalplaymx @TotalplayAyuda @ESPNPLAY Quién puede resolver esta situación, TotalPlay no aparece en la aplicación de ESPNPlay, no entiendo dos compañías de está categoría no lo puedan resolver @RicardoBSalinas @Azteca https://t.co/fA57LNQkh0",Twitter for Android,0,0
1084614530762788866,2019-01-14 00:53:49,Victoria,screen_name0812,,"@TotalplayAyuda es horrible su servicio, quedó de llegar el técnico entre 2 PM a 7 PM y son casi las. 7 PM y nada que llegan me urge MI SERVICIO!! 😠",Twitter for Android,0,0
1084601193727488000,2019-01-14 00:00:50,ernesto servigon,e_servigon,Ciudad de mexico,La primera del 2019!! Ni como resolución de año nuevo se han propuesto que el servicio deje de fallar una vez al mes?? @TotalplayAyuda @totalplaymx https://t.co/P5h0bE97m5,Twitter for iPhone,3,0
1084585848350404610,2019-01-13 22:59:51,Adolfo Gil,zpankyto,"Güesfalia, Morelos",Tengo literalmente mas de 15 dias intentando pagar @TotalplayAyuda y no puedo a pesar de que mi tarjeta de debito tiene suficiente saldo... Así que si @ayudaizzi me instala antes del. Miercoles tienen mi negocio,Twitter for Android,1,0
1084577295862505472,2019-01-13 22:25:52,tino,tinocountry,Philadelphia PA,@TotalplayAyuda @totalplaymx @Profeco @AtencionProfeco @IFT_MX @RicardoBSalinas Estoy en espera de su llamada,Twitter for Android,0,0
1084574077736706048,2019-01-13 22:13:05,tino,tinocountry,Philadelphia PA,"@TotalplayAyuda @totalplaymx Ya te envié los datos solicitados....
Quedo en espera de respuesta

CCP
@totalplaymx 
@Profeco 
@AtencionProfeco 
@IFT_MX 
@RicardoBSalinas 

..................................",Twitter for Android,0,0
1084572077728956416,2019-01-13 22:05:08,FabianCas,fabianalejand63,JUAREZ N.L,"@TotalplayAyuda @totalplaymx @Profeco @IFT_MX Pense respetarian la promocion pero no me la hicieron valida ,me contacte con un asesor online menciona el motivo de rechazo siendo en la promocion no mencionan terminos y condiciones para aplicar en la misma",Twitter for iPhone,0,0
1084570772234850304,2019-01-13 21:59:57,moises reyna,moises_reyna,san Nicolás,"@TotalplayAyuda @totalplaymx 
3 días para que se refleje mi pago por pagar en Bancomer 
No es justo 
#quieroactivarmiservicio",Twitter for Android,0,0
1084558711492890626,2019-01-13 21:12:01,Alberto Araiza,jaraizaf,,"@TotalplayAyuda Necesito que ya me arreglen la falla o me cambien mis 2 Ctbs que se reinician, siempre que lo reporto al 15798000 me dicen que no tiene falla mi servicio. Tengo un video de la falla. Necesito un folio y me cambien los dos equipos.",Twitter for iPhone,0,0
1084547966025621504,2019-01-13 20:29:19,tino,tinocountry,Philadelphia PA,"Buenas tardes amigos de @totalplaymx @TotalplayAyuda 
He estado presentando fallas en su módem.
Su módem no me da la velocidad contratada como lo compruebo en las fotos pero si conecto otro módem si me da la velocidad de 30Mb.....

Quedo en espera de su respuesta, gracias....!!! https://t.co/KZHRk68cu7",Twitter for Android,0,1
1084537101704519680,2019-01-13 19:46:09,Jorge,Jorge3xr,"Distrito Federal, México","@TotalplayAyuda Y disculpen mi vocabulario, pero si no se paga a tiempo quitan el servicio y si somos puntuales, mandan a técnicos ignorantes a realizar el trabajo y dejar sin servicio a todos...",Twitter for Android,0,0
1084536912361082880,2019-01-13 19:45:24,Jorge,Jorge3xr,"Distrito Federal, México","@TotalplayAyuda Ya les envíe la respuesta, según en el área telefónica me dijeron, que la falla se debe a que no hacen bien su trabajo los técnicos y cada que instalan un servicio nuevo jode el de los demás, que muy pendejos sus técnicos???",Twitter for Android,0,0
1084533037444939776,2019-01-13 19:30:00,EGV,EMILIANOGV,MEXICO D.F.,@TotalplayAyuda Listo,Twitter for Android,0,0
1084532047295795200,2019-01-13 19:26:04,Linda Díaz,lvdrv,"Monterrey, Nuevo León","@TotalplayAyuda hay alguna falla en general o porque mi modem en el botón “LOS” marca en rojo, ayuda por favor ☹️",Twitter for iPhone,0,0
1084531323644112897,2019-01-13 19:23:11,@nadsanlo,nadsanlo1,,@TotalplayAyuda no tengo servicio desde las 10 am ni tv ni internet ni tel quiero reportarlo,Twitter for Android,0,0
1084529883215216641,2019-01-13 19:17:28,Leonel,Leonel51642470,,"@TotalplayAyuda Leonel Serrano Meza. Tel 3319221128, serrameza@gmail.com; con wifi siempre he tenido ese problema, esta por debajo de lo contratado que me parece es de 90Mb",Twitter for iPhone,0,0
1084529158321987584,2019-01-13 19:14:35,EGV,EMILIANOGV,MEXICO D.F.,"@TotalplayAyuda me quedé sin servicio de la nada, comenzó a pixelearse la pantalla y después ya no tuve servicio, justo durante el partido 😠",Twitter for Android,0,0
1084528710965968897,2019-01-13 19:12:48,Jorge,Jorge3xr,"Distrito Federal, México",@TotalplayAyuda me pueden ayudar no tengo servicio!!,Twitter for Android,0,0
1084528430224470019,2019-01-13 19:11:41,Jorge,Jorge3xr,"Distrito Federal, México",@TotalplayAyuda ayuda no tengo servicio!!!!,Twitter for Android,0,0
1084528275387441152,2019-01-13 19:11:05,Brian a.d.,supernatural7x,mexico,"@TotalplayAyuda @totalplaymx En mi estado de cuenta de este mes hay un incremento de $100, donde puedo pagar sin comision!? Se me hace una estafa que cobren por pagar el servicio!",Twitter for Android,0,0
1084509089726648326,2019-01-13 17:54:50,Hector Rodriguez P.,the_hcr,"ÜT: 19.504616,-99.033529",@TotalplayAyuda @DosJavo @totalplaymx Espero respuestas y soluciones,Twitter for Android,0,0
1084503761320579073,2019-01-13 17:33:40,Oscar A. Morales,oamoralest,"Distrito Federal, México",@TotalplayAyuda Entonces?,Twitter for iPhone,0,0
1084502303086989314,2019-01-13 17:27:52,Hector Rodriguez P.,the_hcr,"ÜT: 19.504616,-99.033529","@TotalplayAyuda @DosJavo @totalplaymx Lo que espero es que ya no se presenten más ""afectaciones en mi zona"" o en su caso que sean igual de comprensivos cuando yo presente afectaciones para pagar mi factura",Twitter for Android,0,0
1084500047096700929,2019-01-13 17:18:54,astrodelmetal,elastrodelmetal,,@TotalplayAyuda sin Internet ni TV. Solicito apoyo. Gracias.,Twitter for Android,0,0
1084499458417582080,2019-01-13 17:16:34,Tania Castillo,taniacastillof,,"@TotalplayAyuda @totalplaymx 
No manden más técnicos que no solucionan nada. Solicito la cancelación del servicio.",Twitter for iPhone,0,0
1084493692671574018,2019-01-13 16:53:39,Mario Romero,MarioR140,México,@TotalplayAyuda así está mi pantalla desde ayer. Cuando se soluciona el problema? @totalplaymx https://t.co/33LvIVy0VB,Twitter for Android,0,0
1084493194346123264,2019-01-13 16:51:41,El Viejo Lesbiano que se las metió doblada,Cabezono_,"(25.5397388, -103.4453743)",@HuggoCarrillo @TotalplayAyuda @totalplaymx Imagino que ya tienes levantado un número de ticket. No dejes de llamar todos los días. De manera que se documente. Con eso te deben ajustar tu próxima mensualidad.,Twitter for iPhone,0,0
1084492209561522176,2019-01-13 16:47:46,Mario Romero,MarioR140,México,@TotalplayAyuda llevamos 18 horas sin servicio en la Nápoles. Mismas que llevan diciendo que ya se iba a regularizar. Cuanto más falta?,Twitter for Android,0,0
1084490629726515201,2019-01-13 16:41:29,Oscar A. Morales,oamoralest,"Distrito Federal, México",@TotalplayAyuda Listo.,Twitter for iPhone,0,0
1084490165257728001,2019-01-13 16:39:38,Hector Rodriguez P.,the_hcr,"ÜT: 19.504616,-99.033529","@DosJavo @TotalplayAyuda Me recargo en la pared!!, y justo x lo mismo acabo de dejar a los de izzi 🤦🏼‍♂️
Espero se solucione la afectación de @totalplaymx  @TotalplayAyuda  o de plano los mandare al diablo tmb",Twitter for Android,0,0
1084487647823839233,2019-01-13 16:29:38,Hugo Carrillo,HuggoCarrillo,Ciudad de México,"Hey, @TotalplayAyuda @totalplaymx , ya son dos dias sin servicio. ¿Queda para hoy? ¿Vas a descontar los días que no tuvimos servicio? ¿Van a venir a auxiliarnos?",Twitter for iPhone,0,0
1084487602554716161,2019-01-13 16:29:27,Oscar A. Morales,oamoralest,"Distrito Federal, México","@TotalplayAyuda no hay internet, el modem indica un problema en la fibra óptica. Dentro del depa todo está bien conectado. Calle Filadelfia, Col. Nápoles.",Twitter for iPhone,1,0
1084484242044846086,2019-01-13 16:16:06,Alex Avila,muchoalex006,,"@TotalplayAyuda donde se regresa el equipo, me voy del país y lo tengo que regresar",Twitter Lite,0,0
1084483809981157376,2019-01-13 16:14:23,VB,victormgbaeza,México,"@totalplaymx @TotalplayAyuda Necesito cancelar mi servicio, pero no estoy ni puedo entrar al domicilio donde está el equipo. Su soporte vía chat me da una solución inviable por el momento, no puedo ingresar a ese lugar y necesito cancelarlo inmediatamente.",Twitter Web Client,0,0
1084476366702014464,2019-01-13 15:44:49,Aldo Rivera,Alrigonz,Mexico City,@IsraelPeraltaMe @TotalplayAyuda Usa  #TotalPlayDePorquería para que vean más,Twitter for Android,1,1
1084476297005264896,2019-01-13 15:44:32,Aldo Rivera,Alrigonz,Mexico City,@Lobo_m_alfa @TotalplayAyuda @totalplaymx Usa  #TotalPlayDePorquería para que más personas se den cuenta.,Twitter for Android,0,0
1084475978741571587,2019-01-13 15:43:16,Aldo Rivera,Alrigonz,Mexico City,@EscamillMtz @TotalplayAyuda Usa  #TotalPlayDePorquería para que más personas se den cuenta.,Twitter for Android,0,0
1084475434350329861,2019-01-13 15:41:06,Gonzalo Segundo,justgonzo_,Ciudadano del Mundo,@TotalplayAyuda no tengo servicio en la napoles desde el día de ayer,Twitter for Android,0,0
1084471928717434880,2019-01-13 15:27:10,Aldo Rivera,Alrigonz,Mexico City,De acuerdo. Deberían de descontar los días que no tuvimos el servicio. @TotalplayAyuda @totalplaymx @AtencionProfeco @Profeco https://t.co/emHL7PF9Mm,Twitter for Android,0,0
1084451133479890944,2019-01-13 14:04:33,Rodrigo 🎗,roro,Mexico City,"@TotalplayAyuda Pues no se a que le llamas transmision original... Pero bueno.
Hay alguna forma que pueda poner sugerencias?",Twitter for iPad,0,0
1084447710890074117,2019-01-13 13:50:56,Rodrigo 🎗,roro,Mexico City,@TotalplayAyuda le puedo cambiar el idioma al anytimeTv? Yo veo las series en ingles por lo que el anytime me es obsoleto si solo esta en español.,Twitter for iPad,0,0
1084364450688319489,2019-01-13 08:20:06,Melani Galván,MeliGaalvan,,"@TotalplayAyuda @IFT_MX Jajajajajajjaaja si fuera verdad que debo dos meses no tendría línea, esto es el colmo un motivo mas para querer cancelar. Ya fue suficiente!. Llámeme.",Twitter for Android,0,0
1084335367812276225,2019-01-13 06:24:32,Pablo,PabloElFaik,Mexico,@SparckMc @TIOCHUEKO @TotalplayAyuda Tu tienes lentinitum,Twitter for Android,0,0
1084329953657790465,2019-01-13 06:03:01,I am the Fungus,MaximusFungus,Streaming,"Hola @TotalplayAyuda tengo un problema con la velocidad del Internet, ¿Podrías ayudarme?",Twitter Lite,1,0
1084311910885994497,2019-01-13 04:51:19,javo dos santos,DosJavo,"Timbungu, Ghana","@the_hcr @TotalplayAyuda En cuanto puedas huye!
El peor servicio de internet que he tenido!
Fallas todos los meses y su respuesta siempre es la misma: hay una falla en tu zona, ya están trabajando, no la reportes",Twitter for Android,1,0
1084310126889177088,2019-01-13 04:44:14,S.🍍,SussieCervantes,On top of the world,"@TotalplayAyuda @totalplaymx Para que?,marque al call center y en nada me pudieron ayudar.",Twitter for iPhone,0,0
1084308908531953665,2019-01-13 04:39:23,Hector Rodriguez P.,the_hcr,"ÜT: 19.504616,-99.033529","@TotalplayAyuda No Chingue, otra afectación? Llevan dos en u a semana",Twitter for Android,0,0
1084308720635375616,2019-01-13 04:38:39,Fabian Alcaraz A,nefis_aa,"Condesa, Cuauhtémoc","@TotalplayAyuda Si quisiera alguien que comprendiera mi molestia iría a consulta con mi psicóloga o no? @gabyge14 de ustedes quiero servicio o que me cobren lo justo. 

Y como no tengo servicio espero una factura menor a lo normal. 

Coff coff... @AtencionProfeco súmenle una más.",Twitter for iPhone,1,0
1084308515425083393,2019-01-13 04:37:50,Alfonso Astronauta de la antigüedad.,poncho17,Montando estrellas fugaces,@TotalplayAyuda @ArenaNegra1 @totalplaymx  felicita a éste CM por realmente leer a los usuarios.,Twitter for Android,1,0
1084305796060590081,2019-01-13 04:27:01,Melani Galván,MeliGaalvan,,"@TotalplayAyuda @IFT_MX No, no eso es mentira, hasta el 15 es mi fecha corte. Quiero cancelar. Envienme la evidencia de que tengo adeudo. Solo están ganando tiempo para que en efecto se genere otra factura. Otro fraude más de ustedes.",Twitter for Android,0,0
1084305321315745794,2019-01-13 04:25:08,Daniel,dancj9,,@TotalplayAyuda tengo mucha latencia en el internet y no me llegan los mb de descarga completos pueden solucionar el problema?,Twitter for iPhone,0,0
1084303390040121344,2019-01-13 04:17:28,Fabian Alcaraz A,nefis_aa,"Condesa, Cuauhtémoc","@TotalplayAyuda Listo, ya te respondí, pero por si no lo ven en DM, aquí te lo dejo. https://t.co/kXSz1XoP9S",Twitter for iPhone,0,0
1084303062846586886,2019-01-13 04:16:10,Hector Rodriguez P.,the_hcr,"ÜT: 19.504616,-99.033529","Oye @TotalplayAyuda por que esta tan intermitente tu servicio?, CP 07850",Twitter for Android,0,0
1084301872935174145,2019-01-13 04:11:26,Neto,AlanErnestoA,"Morelia, Michoacán de Ocampo","@TotalplayAyuda estoy teniendo dificultades con su Internet, se siente como si tuviera bajones por momentos",Twitter for Android,0,0
1084297586104778752,2019-01-13 03:54:24,Fabian Alcaraz A,nefis_aa,"Condesa, Cuauhtémoc",@TotalplayAyuda Entonces cuánto me descontarán de mi factura mensual? https://t.co/YLM3jWvTQx,Twitter for iPhone,0,0
1084297046809563137,2019-01-13 03:52:15,alex,oscarglez201,México,"@TotalplayAyuda por favor,me han enviado 6 correos para calificar la atención al cliente , ya conteste uno , me ayudan !!!!!!’n",Twitter for iPhone,0,0
